-9.620915976263693992e+00,-8.433904423511712878e+00
-8.030703776786470627e+00,-1.014439006415606137e+01
-7.932614959383563757e+00,-7.503753846653090420e+00
-9.868654914357829711e+00,-1.050918511982672854e+01
-1.004847915960398019e+01,-1.040569502812569702e+01
-1.278195181739255304e+01,-1.070463948041190250e+01
-1.031877023654286774e+01,-9.281101184245212465e+00
-1.351831601797368521e+01,-1.016926276560080566e+01
-9.998222278019712306e+00,-1.158192571810739047e+01
-1.162198863389560444e+01,-1.188004541491958577e+01
-1.070460562761002876e+01,-1.210091849471618985e+01
-1.293927474396291366e+01,-1.167515486373498668e+01
-1.042907860479299664e+01,-1.144337628671640772e+01
-1.054102642759784558e+01,-1.078841209292007619e+01
-7.408121734479319542e+00,-9.259183534301175911e+00
-1.125514104504055979e+01,-1.061095831548613688e+01
-1.374319195861802712e+01,-9.190750900412099966e+00
-8.707706359880585723e+00,-1.101260509510197672e+01
-1.078027589252096874e+01,-1.090800663466134779e+01
-1.081675282354560075e+01,-9.242520875168954930e+00
-1.084081453178559862e+01,-1.074106280373920086e+01
-8.363865863104692266e+00,-1.068296227233661000e+01
-7.291180964243213936e+00,-1.126275851088892210e+01
-7.678389450134837979e+00,-8.022046097084952976e+00
-9.361840786547224624e+00,-1.169572681722477725e+01
-1.127747750654059544e+01,-1.032650442297074278e+01
-1.041652364668948572e+01,-1.072141948573286641e+01
-1.277840327242523877e+01,-1.095178559648594785e+01
-1.008331591212773937e+01,-1.022009451317111584e+01
-9.172238239044288477e+00,-1.152909954400394454e+01
-1.055036018414442900e+01,-1.030115120094558279e+01
-8.440957020878188999e+00,-9.310093987610326138e+00
-9.955738682482792257e+00,-9.662859337052946529e+00
-9.921141872317450705e+00,-1.211616738133426452e+01
-7.163423008653548862e+00,-7.100937973970542494e+00
-8.999109252705446593e+00,-1.185547326401606050e+01
-9.174092530408291424e+00,-9.607473918838749682e+00
-1.127876768919105288e+01,-1.031197395958146146e+01
-7.953901874871990074e+00,-1.127357071834506463e+01
-7.525876947749611467e+00,-1.010250156737802385e+01
-1.071934120001370871e+01,-1.318663902111962472e+01
-8.354812716972721987e+00,-9.284290591224026556e+00
-1.163421708732150073e+01,-1.088244621733852568e+01
-8.774089056274668508e+00,-1.042300673966746238e+01
-1.546113272271388617e+01,-5.870979865810930676e+00
-9.701420373384136653e+00,-1.047729389494591423e+01
-9.946267656808728930e+00,-9.252103925006878171e+00
-8.108667453766560840e+00,-1.001749080648627555e+01
-1.465543509130466404e+01,-9.120912158170767725e+00
-1.021394646182526778e+01,-8.410955029075017464e+00
-9.716395588835823105e+00,-1.019768615934340694e+01
-1.135965007451212472e+01,-9.371040171832943244e+00
-1.204114041750421293e+01,-9.639417197168196338e+00
-1.132558647441123867e+01,-7.851241936087216544e+00
-1.152905071077864996e+01,-9.485696959988507260e+00
-1.083995532442736653e+01,-9.501103806633681259e+00
-1.207946611938212556e+01,-9.505364621497506050e+00
9.418450122822870085e+00,-1.033732437650507308e+01
9.498157716676466578e+00,-9.957134762568651709e+00
9.950848062769821922e+00,-1.162708274618459647e+01
1.050018535008520715e+01,-9.000651044614459195e+00
8.768461876391652865e+00,-9.297201091217118574e+00
9.835130328493649543e+00,-6.448507994941281574e+00
1.000390842354100762e+01,-1.051851688863735390e+01
9.933788312901910444e+00,-9.069007811374330430e+00
1.084535123290064362e+01,-8.923282038529546156e+00
1.095792179705241054e+01,-1.106098563083263109e+01
1.067690331766014111e+01,-1.085459996761389156e+01
7.246484699624872405e+00,-1.085058601648494658e+01
8.239009007274054497e+00,-1.068812452110133826e+01
8.378392510394439441e+00,-1.045673460088149298e+01
1.123257115857390787e+01,-1.052407261148777096e+01
1.159216100128383609e+01,-1.016723521714838263e+01
7.689661189363611982e+00,-7.551920760736477334e+00
1.092300448105521404e+01,-7.548337745838558988e+00
9.073972796386174267e+00,-9.896508384138869019e+00
1.067448346263107695e+01,-1.013719124338245514e+01
9.505575542166759817e+00,-1.114791033692463529e+01
9.372562807050009326e+00,-7.564882968968077215e+00
1.076315769966279134e+01,-8.025581760728963232e+00
9.798550304834911628e+00,-1.005790884812426711e+01
1.079507247331210174e+01,-9.889839367783418211e+00
1.225502504139220150e+01,-1.082414987879825219e+01
8.827848287039133268e+00,-1.104340293885601731e+01
9.899113275565445846e+00,-9.642811212345263172e+00
1.040470886701168318e+01,-1.023626227289867430e+01
1.142583660179022687e+01,-1.265339845006415054e+01
9.795413021490524841e+00,-9.195198820674969298e+00
9.993902182608607632e+00,-9.340454581178113003e+00
1.226928237084160500e+01,-9.213186452068418575e+00
1.042445447878814235e+01,-9.079335430881879887e+00
1.152230333436314247e+01,-7.046670180035752296e+00
9.927127622464285039e+00,-1.349315677151198400e+01
8.488289644233461217e+00,-1.174415548104748197e+01
1.232846400390886998e+01,-9.456186983378177757e+00
1.089499432517628819e+01,-9.737602003696867570e+00
1.183026842366689380e+01,-1.043603031951230165e+01
1.020440909752706204e+01,-1.186391402649962501e+01
7.788005005965590755e+00,-1.076582979699628417e+01
1.086233520893125970e+01,-7.516552208140234725e+00
9.318201849342646170e+00,-1.057175144504245168e+01
1.136804852965611623e+01,-9.339519737000276933e+00
1.095943396907957457e+01,-1.088038556702092485e+01
1.298589009180222931e+01,-9.053608096334073707e+00
1.064084978450846641e+01,-1.051025284692686590e+01
7.817455308812650827e+00,-1.014919580403069510e+01
8.403571520572706177e+00,-1.050690064724043893e+01
9.418797691845133713e+00,-1.158842966226954196e+01
1.092893287605442687e+01,-1.171364794992447855e+01
1.098304971186160017e+01,-1.154875113891575822e+01
1.047194075876616992e+01,-1.114688612549669600e+01
1.071542448067546438e+01,-1.280378478972867562e+01
7.222411831100600033e+00,-9.367268118308501812e+00
8.501063859681783796e+00,-8.763031352197524271e+00
9.703501768265409666e+00,-1.224725681551658596e+01
1.129890221567464259e+01,-9.389871876456698629e+00
9.717926646964507142e+00,-1.082945269402993738e+01
8.519971093827523489e+00,-8.262137106164050948e+00
9.119546362727341204e+00,-1.040564981690898705e+01
9.258233892366513729e+00,-1.182876221699658359e+01
1.129936300375824487e+01,-1.156810816096482775e+01
1.183542448127191093e+01,-8.837619897536480806e+00
1.052579220982878283e+01,-1.168112035490009681e+01
9.153628884866408910e+00,-8.118857423326629075e+00
1.154751870045424944e+01,-1.227895989751129413e+01
1.013436710501702187e+01,-7.934078346943147508e+00
9.034502146087042718e+00,-1.143863016375576436e+01
1.161160411202016896e+01,-1.268606207197272440e+01
7.805173983037573038e+00,-9.648312085863876675e+00
9.758112801303964190e+00,-8.444309358836273205e+00
5.102227982723848143e+00,-1.189680830217216112e+01
9.190115986605999154e+00,-1.025188916347849855e+01
8.377520327129095890e+00,-8.839041443755528249e+00
9.129544862685250450e+00,-9.873037282612441956e+00
7.665013673032472497e+00,-1.011534316109046472e+01
1.007042710849614942e+01,-9.274176737369586476e+00
1.176151162431171926e+01,-8.357808331694787540e+00
1.083276394541429966e+01,-1.191128527583266994e+01
1.075240966119988784e+01,-9.902529351090386456e+00
1.062443715388846854e+01,-1.305613661673477921e+01
9.640838902287313772e+00,-8.566346083849264659e+00
7.942422592598451736e+00,-1.050190604818341811e+01
1.110162625190261387e+01,-9.291863097740321820e+00
6.650220958781288161e+00,-8.375988090949094911e+00
8.638899382811505490e+00,-8.560636399827510346e+00
1.010081946831193989e+01,-8.677970635602331839e+00
9.427829143985913873e+00,-1.115170758236785176e+01
8.540842156526240458e+00,-8.588149802225590435e+00
1.078109193288364409e+01,-1.035492469012238637e+01
1.018065979270749644e+01,-8.990457955809285195e+00
1.270021554759294702e+01,-7.692529884333780821e+00
9.380929901381859892e+00,-1.262504594442853012e+01
1.465585401925579845e+01,-9.928575144946529818e+00
1.156313749913737965e+01,-1.180782301904886822e+01
1.005409680484941326e+01,-1.042343558746958720e+01
1.040514061695954595e+01,-1.045479940593973112e+01
9.985441579532706058e+00,-9.115806171193019836e+00
2.485907668990035291e-02,-6.491921039268234717e-01
-9.661906749403280648e-01,3.204774841569387606e-02
3.976009616488199727e-01,3.027348585261715019e+00
-3.797066870984507903e-01,-2.459034079965171316e+00
3.075110235804375258e-01,1.366722480438835374e+00
-2.217621423958616500e+00,1.326442321778390498e+00
1.897703262494207843e+00,-3.732500278203110256e+00
4.171856496891788169e-01,-7.624844730515552005e-01
-2.532221429361746878e+00,-3.469425384305116489e-01
2.946734242747250931e-01,-2.134741790626174529e-01
2.625722716481513341e+00,2.026346127386710272e+00
-2.704014205048379527e-01,8.814775757376857035e-01
4.564665997903250005e-01,1.540312361276494402e+00
1.788926474291876456e+00,1.166336857813278005e+00
2.976246978749137018e+00,3.986462539661551618e-01
-1.427812358125195857e-01,1.734280572919044139e-01
-1.603760731492594349e+00,5.391994289633236237e-01
-3.016287386373503132e+00,7.192520960644372963e-01
-3.475957357807045733e-01,-3.971503992841933783e-01
2.345476035387207947e+00,-6.236610508439307532e-01
-2.653623766152450436e+00,-2.090012917154109306e+00
-2.957534773657916061e-01,2.197726031671813907e+00
5.334644879891202798e-03,1.645608206534664664e+00
1.559467040981720176e+00,3.302629674344063071e-01
1.175348289142799096e+00,-6.925396195612201211e-01
-5.597092958013130115e-01,-7.521441001420819950e-01
4.202715773121383336e+00,1.841438377817102623e+00
-1.681289753712615020e+00,-5.622843275015120268e-01
-2.476927380439378990e+00,-2.347764145613249642e+00
-3.799939701977192996e+00,5.012617960928712479e-01
7.176875782124925163e-01,-1.237951500436198282e+00
-3.390721276436847731e-01,5.848743146614531208e-01
-2.775559204643281985e-01,8.718890757140774772e-01
-6.864333736637450167e-01,2.070717291958524608e+00
6.588260221940144268e-01,-5.542609860169347424e-01
1.063176788418841667e+00,-2.879146122023386489e+00
-1.805433041052910470e+00,6.280245564658362145e-01
-1.023065018786236902e+00,8.858624889526977020e-01
1.065859923937174103e-01,1.236702104483298426e+00
-1.289886346005114870e+00,1.865877865277587588e+00
3.501195712026541784e+00,-2.066482310683881884e+00
-1.480471487956607657e+00,-1.105741450486665556e-01
-9.102079295631733125e-01,-8.182485376127267562e-01
-2.730335745470165165e-03,-3.397321189723590429e+00
-5.681466966214312464e-01,-2.381185656736292400e-01
1.401143458069628867e-01,5.419018976896231715e-02
2.990043136349683106e+00,1.186374779923422329e+00
1.785953051939730418e+00,2.807374657932131257e-01
-4.048098168591843793e-01,-3.273016172339714203e+00
-7.567268134178141148e-01,-1.861362792587803128e+00
-1.593255796789087242e+00,4.210930805476992833e-01
-1.402367311576037112e+00,1.525663526667445424e+00
4.822285446638443496e-01,7.449958071435153206e-01
-1.557894733413545341e+00,2.270251872376423119e+00
4.646649168815576436e-01,1.641938248458149729e+00
2.161883514933306216e+00,2.716591789265681567e-01
1.730310693079691875e+00,-3.307186711774567467e+00
3.333707107040598250e-01,-2.584259431878261903e+00
6.003828845914174206e-01,-1.856736235914686395e+00
2.538555851299393318e-01,-2.520362577223653755e+00
4.094048339937411463e+00,3.280280092930817126e+00
9.858710511857615710e-01,-1.318256486108301928e+00
-3.248929280860877178e+00,-2.619178737598866213e+00
1.142584241528111111e+00,8.939618089312300064e-01
2.573053488153814072e+00,-3.545203288119059826e-01
-1.473380526954936709e+00,-1.346308945968225146e+00
1.609170338820647972e+00,2.882082276584527314e+00
-3.898951967294476129e-01,2.728402776644373695e+00
6.570628629138998422e-02,2.329357347788969967e+00
-8.429295879300817695e-01,-7.501675537350267486e-01
2.705083835266425263e-01,2.070698525360941122e-01
2.424376880936330636e+00,3.710624013544715494e-01
1.498812155172724037e+00,-9.020243110831865918e-01
5.533920528834245234e-01,-3.257204687673577181e-01
1.207122045350958794e+00,2.712007627477381000e+00
-3.384309443871607925e+00,3.279263575800698272e-01
-1.596435996613059016e+00,-9.622036443787622684e-01
5.875395132722703861e-01,-2.767228699897393174e+00
6.479725806157510259e-01,2.873949593556349713e-01
-1.189507993149225618e+00,-6.001796839787365556e-01
1.136260866469958941e+00,1.694457667335666162e+00
2.208532239553382848e+00,-1.032385266200860130e+00
2.150411340301412899e+00,2.039232880102008760e-01
3.055570104295222134e+00,-3.611770915224682965e-01
-3.589168654606461395e+00,-1.566783210603393872e+00
1.733992890057184377e+00,-3.657334127798607115e-01
-1.538278450654779528e+00,9.380831869252630462e-01
-4.345395174454652065e-01,5.164366578623148518e-01
7.660666664527246983e-01,7.732550989530589947e-01
-1.901759516588056309e+00,-1.627267817027977514e+00
1.281665179670791854e+00,2.516709313473828313e+00
8.527776151209770505e-01,-1.162998016191798323e+00
2.128158924667035823e+00,-1.761933328772139484e+00
-1.439244423134810047e-01,-2.804594695703844121e+00
-9.965489810384099423e-01,-1.416163460646127525e+00
2.285636570185633487e-01,1.603633022763347737e+00
-2.275225690328685768e-01,1.566806081783318261e+00
-1.856003880753457347e-01,2.337669026016881979e+00
9.210192673466786051e-01,-6.775212741398506378e-01
1.901783703597131892e+00,-1.475833726601764262e+00
-4.933594676841004656e+01,7.731947325091107714e+00
-4.912605950365329477e+01,7.344097461424673234e+00
-5.036254190715474977e+01,6.686688196910188786e+00
-4.962920654315010438e+01,6.777542392033959473e+00
-4.849784850409869819e+01,8.676791550262567654e+00
-4.852672690301161396e+01,7.286503559253489470e+00
-4.993400582861223569e+01,1.043669885873155323e+01
-5.153629075535235415e+01,7.927078434859716971e+00
-5.019516341158013262e+01,9.972835378196641898e+00
-4.878478271798449128e+01,7.849243453134905124e+00
-4.775618617350113482e+01,9.421121822064261409e+00
-5.035958881411266930e+01,5.766784101877405533e+00
-5.289206858080618190e+01,8.893471717866724191e+00
-4.773901202079141370e+01,7.438253788031636837e+00
-4.932283728868701189e+01,1.099027596217455027e+01
-5.226567941666970540e+01,8.555536979583518331e+00
-5.122589361947756714e+01,8.102235392433676964e+00
-4.968193287777006617e+01,9.320333549518387883e+00
-5.111391908156129915e+01,1.138518794522309641e+01
-5.081741067787474719e+01,9.520744411429165055e+00
-5.217251809010026165e+01,8.871636757402857398e+00
-5.008709428533030206e+01,8.172447292721638945e+00
-5.282632874300218617e+01,7.228150495126297592e+00
-5.179993066870819973e+01,9.914691813466765424e+00
-4.950478467240423441e+01,7.703022396033912145e+00
-4.664902672093176506e+01,7.854209998301308282e+00
-5.216912968284785279e+01,7.950358345841736174e+00
-5.171728463798949349e+01,9.391016299102146192e+00
-4.975172149247380560e+01,8.867735637355160350e+00
-4.887316949161917279e+01,7.367738163500884951e+00
-4.957988858358508821e+01,9.838336263499360967e+00
-4.968516232995565929e+01,7.753952450212464598e+00
-4.795067359290682418e+01,1.077187515652615701e+01
-5.136409896431358391e+01,8.339899030299580573e+00
-4.913369844944962495e+01,9.288217150525449384e+00
-4.918402459770150870e+01,9.617947577745752596e+00
-4.971951272263825672e+01,6.941986089312662145e+00
-5.110884512338756025e+01,7.630285543232893097e+00
-4.856220502385363602e+01,1.134795671146756035e+01
-5.169388778978485277e+01,9.728645848036560295e+00
-4.672092040973279836e+01,8.340677055830568065e+00
-4.874698687759728699e+01,8.581956354426804268e+00
-4.969282483832594011e+01,7.514054466531751686e+00
-4.987409337858582603e+01,9.170820594822510330e+00
-5.074380222189417111e+01,1.101507523990671977e+01
-4.914085427207116652e+01,1.046045944447856968e+01
-4.955206015097277827e+01,7.757018099310566406e+00
-5.189288470383804963e+01,6.086364169493791998e+00
-4.919359144942787765e+01,8.622409185597176062e+00
-5.013181399545749883e+01,1.008494439357209238e+01
-4.865019872537678225e+01,8.951375593436738498e+00
-5.069719969375189805e+01,8.635702104261389067e+00
-4.934322173937456313e+01,9.162930719328544527e+00
-5.028729201704621232e+01,9.845958961414867261e+00
-4.963287752739765324e+01,8.894842763823131548e+00
-5.179022477053877083e+01,9.608664176290822923e+00
-5.019139236981271779e+01,8.859643117141704494e+00
-4.921870888931637467e+01,8.699764338441021039e+00
-4.974118351197097354e+01,9.699874384556263607e+00
-5.260815178724116947e+01,9.305343151662494705e+00
