label,risk_score
1,0.7742038564584471
1,0.8368073809600408
1,0.4497512448880623
1,2.1080358528512018
1,1.2551724604561052
1,0.7749911844146323
1,3.123557251440319
-1,-0.4830238412034481
1,2.236880283798027
-1,-0.22664639713497503
1,1.3043350903571433
-1,-1.358717270021059
-1,-0.4670392547733268
1,4.566657874554711
1,0.37605881216146764
1,2.181269653320185
1,0.008715003193677531
1,0.790932958807212
1,0.3195907358542943
1,5.967087338201157
-1,-1.556493053782038
-1,-0.05707428188416863
1,1.8252413167204071
-1,-1.5249756336490623
1,2.6355682164146277
-1,-0.5087378794045608
-1,-0.24624647489653045
-1,-0.6734381250310849
-1,-0.16073646975926464
1,3.249828199310703
1,3.3963325082964975
1,1.0087061491968448
1,5.060441286066486
1,1.5600274216855678
1,1.2808303464038016
-1,-0.5549381760731448
1,0.5616141746694012
1,2.46710699161948
-1,-0.6564034720928772
-1,-0.2901871797327943
-1,-5.5214267504420205
1,1.7084401440342123
1,1.423826714410414
1,1.1571888744381578
-1,-5.565973977243263
-1,-0.2273127703510029
1,1.82873434273043
1,0.42972841993411487
-1,-0.1899627737866072
-1,-0.6481913044760833
-1,-2.3129514938180327
1,2.6563041575474022
1,2.4377407827719577
1,0.8004138468816491
1,5.1628049908413995
-1,-0.5707706130557438
1,1.8238993884414436
-1,-1.8642185129006084
-1,-0.41176574946310235
-1,-0.5135540485594232
-1,-1.7477529268130816
1,2.118541014005128
-1,-4.52641459618158
1,0.49954412532207976
-1,-1.3269818151675736
1,3.789342630175191
1,6.183020597507513
1,1.1495949362993725
-1,-0.6753934308284985
1,3.781589031673423
1,3.432610182421641
1,4.216320518774857
-1,-1.75199246794414
1,2.0159815285666913
-1,-0.13944997152697425
1,1.2062786842736228
1,0.9478712604998157
1,2.5250527259840796
1,2.8846523982258057
-1,-1.2931571306449408
1,1.812910575657118
1,2.34638589999219
1,3.8634770138491965
-1,-0.46509225502929313
1,3.3260020764622453
-1,-0.4551271796870978
1,0.9381314250932222
-1,-0.5558754543189803
1,2.42432619007985
1,2.973671760811133
1,0.7320850703981572
1,0.44435980238389716
-1,-0.5184241883455742
1,2.644455258554893
1,1.5314445804771473
-1,-0.251989417828547
1,3.6324411602741162
-1,-3.6279123645344353
1,1.5278475530132676
-1,-0.6198536942003406
1,0.2988181079941039
1,5.692456882218282
-1,-4.984248716923455
1,0.5010094286913139
1,0.42230368783677186
1,1.6639512744483997
1,0.7533179812000673
1,2.6104800854099643
-1,-0.39502495627128814
-1,-0.09878485653428562
1,4.186889185453594
1,0.9729848604669706
1,5.604955309812374
-1,-1.7302547717082886
-1,-1.9664517598100206
1,0.312149619729007
-1,-1.8109317108468437
1,0.7343213979535798
1,5.284964813258904
1,1.1388107900851283
1,2.3640628579828444
-1,-1.534722536714253
-1,-1.3571296429285447
1,5.417405583211322
1,3.189340605139304
1,1.1484973368528617
1,1.4100055970575753
1,2.894136073821172
1,2.365317642861701
1,6.1998044074041205
1,1.8979764634675282
1,4.191597562261941
1,3.5791474870282824
-1,-2.718014534060877
1,1.480225659500822
1,2.7317565584237267
-1,-2.1413966313306756
1,1.434845363947079
-1,-0.8019344562938864
1,3.2324872244698066
1,0.6747661860614758
-1,-0.07205214814225135
1,1.7058875169936178
1,1.5882342567912149
1,3.2241471465737814
-1,-0.7039485338630539
-1,-1.5931213241917253
1,4.171817432831827
1,1.729493875834541
1,1.722988260739824
1,0.41712018390696415
1,0.1869150400472948
-1,-1.1242415175609817
1,2.774666623643205
1,2.4073294361451945
1,3.65826033147062
1,0.7965477501918002
1,0.2067504972418231
1,0.9835776557654723
1,1.2749105629749176
-1,-3.1189995841718434
1,3.2066745417575304
1,1.6639092397750093
1,4.076129247126999
-1,-0.866307525213267
-1,-0.055166297254612875
-1,-1.7178363436622353
1,1.730230655391759
1,0.46380102935857404
1,0.7336658475715392
1,3.816594531969835
1,1.5189205906510774
-1,-7.165245534853095
1,1.2690308920231366
1,1.3301771225390515
1,6.459010135719944
1,1.543938555398618
-1,-0.452153771369725
1,2.8155044682665262
-1,-1.3790939615090956
-1,-1.153487740103712
1,2.796678993872654
1,1.495013039217305
1,0.13623616798360644
1,5.719108254832323
-1,-0.30028400550572665
1,4.084010337877321
-1,-0.5631586457481838
1,4.374981476980565
1,4.839294894191215
1,3.037763227073182
1,2.9254979541203237
1,2.3672011265079553
1,0.01538747722377036
1,1.8714787023431276
-1,-1.5686080771629358
1,1.6073498759095781
-1,-6.99256490492769
-1,-2.7618535292535107
1,1.5208561542746744
1,2.5912096970521525
1,1.9675277353226002
-1,-2.1827275906151775
1,1.1660010661045148
-1,-0.41227176197822196
-1,-1.8174738769769752
-1,-0.3983408803447848
1,2.971373008394707
-1,-0.24879421430051102
1,4.258085385289321
1,4.088410269689967
1,1.3988642202492203
1,0.29301439743705643
1,5.079318758465412
1,2.1172629099481703
1,2.97448306918162
1,7.380415057868105
-1,-2.269492390663217
-1,-0.07250701299969996
1,0.9114059857748558
1,2.754610185011214
1,1.396866509150028
1,5.392775063199959
-1,-3.5279901203808794
1,4.703298341454301
-1,-0.4124914059483703
1,2.3508030745064583
1,0.33953233983268477
1,2.136035429653582
1,12.688132940295619
-1,-0.8599452958154199
1,3.870746235308658
1,4.928272812998029
-1,-1.8169608420641221
1,2.993907120868831
1,3.8211075973384623
-1,-1.0712936092726053
-1,-0.4704268085317166
-1,-0.891043872448602
1,4.199521685708866
1,2.433733914366164
-1,-6.7576116892500675
1,0.23203939674507673
-1,-1.5729777475855093
1,2.618718410828786
1,2.8235075908800242
1,3.918710297137612
1,4.20419395553494
1,2.261158350152218
1,0.6175446944444675
1,3.2887254098312515
1,1.6757941996571162
-1,-1.752386658633351
-1,-0.9771139099919423
1,2.2606499186605413
1,2.1949080134498353
1,0.8700890207679722
1,2.124933171410594
1,4.126701069718834
-1,-2.587804276748616
1,0.591390358534763
1,2.0515434099706344
1,2.0507502736722985
1,0.31859797421376956
1,1.3275680965705454
1,0.5092777243319339
-1,-3.7374767722785402
1,1.4301268133215954
1,1.8323688097031021
1,1.00406086670444
1,0.6742077025081804
-1,-0.6933333395504199
-1,-0.018648516893380804
1,2.2279056775221835
1,5.675298943563787
1,6.205230632237252
1,2.719102451693339
1,1.5740209939957424
1,4.401576408994667
-1,-0.7612798888579886
-1,-1.6617450966432519
-1,-0.6793944276492272
1,4.409944710336303
1,2.3056938019311812
1,1.4609724295112063
-1,-1.947462066277638
-1,-1.2447356194033938
1,3.8139202740000293
1,4.512629000368228
1,3.586754995200892
1,2.0393332654867433
1,0.3696861635737158
1,0.3084348268388242
1,0.3882082850868338
1,0.9274913892554556
1,3.51291318722736
-1,-0.3125775335558547
1,0.37917764549498073
-1,-1.823808542775136
-1,-1.0072499721955779
1,1.6041622994024143
1,0.7419657780364158
1,2.1149004915241054
1,0.5195184908802302
1,2.3669528590905125
1,0.5300068157753128
-1,-0.625363189315283
-1,-3.2907456926981173
-1,-2.8350357268166353
1,2.7111799647483714
1,4.062525151166805
1,1.5674267380398577
1,2.07269135041258
1,5.916921160035427
1,0.17675764883559114
-1,-0.6311139525975257
-1,-2.5119300433264065
-1,-2.524953632700805
1,3.1383250602132
1,0.9665998364312073
1,6.237245855796418
-1,-4.999155271715924
-1,-0.5072384288480445
-1,-1.9040734038836251
1,1.4515642882589304
1,2.374085339110149
1,0.44234443002560087
1,2.098128625067669
1,1.2584277078494321
-1,-1.5335108808934177
1,1.5681716241441437
1,0.31497625050867134
-1,-1.9075202622927099
1,1.3847764656244814
1,0.15374158167748309
-1,-3.8230752796163654
1,2.645203232316108
1,2.6171628094609214
1,1.7268358075909906
1,6.878635121579992
1,0.2610672548991892
1,1.6721185561440084
1,2.0438620270663153
1,0.022734772976970977
1,3.7510961485031316
1,3.9781192280971522
1,3.3978177694601674
-1,-1.9211158757072473
1,1.678910493105913
-1,-0.114438641958248
1,1.6887275512084026
-1,-0.6054569300519412
1,0.47666945116772286
1,0.7697704884708333
-1,-1.4207859492592239
1,3.3907019991611604
1,4.685153137050493
1,0.2254733163053614
1,0.8298583947802401
1,2.438029406433587
1,3.202402072790563
1,2.0604630709219163
-1,-0.9935265277935145
-1,-1.1840118896176615
1,3.5338523822681434
1,2.288744690174292
-1,-0.4958887748004568
1,0.41933324506422825
1,0.1408062719071787
1,0.9044816792482878
1,0.21828307728169716
1,3.9623044414644717
1,1.0154530729375622
1,1.7794085033048033
1,1.6224809599638408
-1,-1.5771459724582275
1,2.628198965604279
1,2.6753506560024496
-1,-0.8967375853376939
1,2.415040036215437
-1,-1.4840672125863665
1,3.337328191243562
-1,-0.9884072842266408
1,4.642556149155819
-1,-0.3774785616047015
1,7.700524144877133
1,11.32504482428588
1,5.780350577226101
1,0.6829855741546689
1,4.802811335886558
1,1.3194122839538058
1,1.8652110879584205
-1,-0.7319596878194229
1,0.3407069986023739
1,0.1328743235244319
1,1.0839947542711512
1,5.176788113139392
1,4.763492898227075
1,4.588689233181238
1,1.9314243851290163
1,2.3576350890108126
1,0.7765682945972413
-1,-4.772313525487222
1,0.4327550704561481
1,0.9068107812618543
1,4.234211233748326
1,1.3121002985461607
1,5.2499296645946885
1,1.6316795532637518
1,5.620367502633845
-1,-2.649726257570419
-1,-2.381258814888352
-1,-1.9646856677340303
1,1.4465627905508627
-1,-4.207923830854646
1,3.340526461714741
1,0.6688238078774297
1,1.0590487650771907
1,4.147566526078728
1,2.8219117054124756
1,2.7552619406177032
1,6.076260595587574
1,0.029485571363690025
1,0.08048566349124107
1,2.2429878845683406
-1,-0.24740115907948151
-1,-0.6344534535597762
1,4.063015908421229
1,0.20705092343212972
-1,-0.9528788849431198
1,0.9448465242874369
1,3.4637142016788824
1,1.1635161447089144
1,3.855308509155109
1,2.7886749153749375
-1,-0.8477423140479494
-1,-0.4951379585339558
-1,-0.1740630261127311
-1,-2.8604972172514502
-1,-1.5138945596519584
1,0.0019997816733772628
-1,-0.060767828500790544
-1,-2.1038517025164327
1,0.3279169736403366
1,3.2594659102201495
1,3.7379013031746102
-1,-4.811856394007061
1,2.460425000337416
1,0.16819757179591566
1,0.996903413148184
-1,-1.49091027343944
1,3.0808375075191283
1,0.3801162016593457
1,3.5274166178613857
1,0.4140942575289852
-1,-1.3494827007262273
1,2.6721025348662835
1,0.7710932700699934
1,5.817131637916864
-1,-3.6764701088302325
1,2.472806956055373
-1,-0.0058795617407294415
-1,-4.700438396575742
1,0.44712054978009413
-1,-0.1848409619310437
-1,-0.6448663119994922
1,1.150220504564667
1,2.6443537768882743
1,4.679881841986486
1,1.2606339607156474
1,3.804911179757953
-1,-0.7818585212037144
1,3.7856183985999654
1,5.185873834691327
-1,-1.7966337658403106
-1,-3.462952768501578
-1,-0.7310655421733593
-1,-2.9134784427394567
1,3.08987186697641
1,3.649517900656842
-1,-0.8061531079154766
-1,-4.071724425905336
1,1.989696854135886
1,0.24374994109782583
-1,-2.3939090939813137
-1,-2.4542687781418855
1,4.323173783344589
1,3.330801092387288
1,0.5969073816506832
1,1.375957958350402
1,0.7585364889636572
-1,-0.4635996870883725
1,4.494848199531122
-1,-0.8285131266022533
-1,-0.18595358402378648
1,3.1288099198556716
-1,-0.2357168122892967
1,0.2681067685017271
-1,-2.4603999577532845
1,0.08850188114281256
-1,-0.9173800798737405
1,2.4301805359702744
-1,-0.46410407912112095
-1,-4.960889279413185
1,3.149386095819927
1,2.2829930519827224
1,0.2709367193476333
1,2.5611490647096926
1,0.08898085085555864
1,3.666383535331901
1,2.94451004464412
-1,-0.6017683538429968
1,2.1082986862355946
-1,-0.6491685174064635
1,0.3942064001645046
1,6.435785397920097
-1,-1.9162964304550523
1,5.514809091804963
1,0.25676801282451966
1,4.127569780305026
-1,-0.30015935278231365
1,0.74370674402766
1,3.210620753463856
-1,-3.1945002077902482
1,2.166492657369252
1,0.09433089655806977
1,2.49963204282386
1,0.8967583110514848
1,2.491263427901098
-1,-1.0552730893701021
1,2.784659086418647
-1,-2.592536652912979
-1,-0.5015667490678968
1,2.807255898223217
1,0.40239833214625464
1,2.27844633716534
1,1.9388435992489044
-1,-1.043180409141425
1,0.3991419929344632
1,1.3252802860269435
1,4.116342787967357
1,0.9904126832655028
1,0.39266248253851116
1,2.892601401477996
1,1.1920243695327717
-1,-2.3921351844440695
-1,-0.1224680808930511
1,1.1981717048327787
-1,-0.22621939551775222
-1,-0.5320892507163372
1,3.5655372289329006
1,1.2806153225440677
-1,-4.302550279002948
1,0.9299084333626616
1,5.0315092025494925
1,1.7005412329626175
-1,-4.3777188588929965
-1,-1.1474355256597721
1,4.4785170973904185
1,0.1525348727761502
1,2.8472748561912153
1,9.860470856278287
-1,-2.5091543062431727
-1,-0.19386949789287852
1,0.7215147452144899
1,2.279547107213592
1,1.3616874268188872
1,2.863858239346826
-1,-3.860469366967507
1,3.8194997284877594
1,0.21848150238865588
1,1.9473892106893123
1,0.7919202028660255
1,0.6336416075978232
1,0.030896646626588656
1,1.632502174033197
1,1.8187714773652304
1,6.105042561538833
-1,-0.25960266779119634
1,2.9535948515629835
1,0.8932485831628435
-1,-0.21443711195426765
1,1.1724455969601983
1,1.104259936231313
1,4.165013481944809
1,0.02945647453406762
1,7.939570224403432
1,7.730702522631133
1,2.440670352629889
1,1.84894234985618
1,2.707859956199064
-1,-1.0593495530643868
-1,-1.7608269050241225
-1,-0.810193559235702
-1,-0.6096457769816256
1,1.2463394871154976
-1,-0.7538217802661694
1,2.181406729924255
1,0.04098655473245073
1,4.575229031912821
1,3.549947905126209
1,4.83513760355716
-1,-2.27437282107309
1,0.5656118740962772
1,4.92145536344809
1,0.9411963990715635
1,0.8468907576684659
1,5.022391989105135
-1,-3.244316477846653
1,5.2074372499100745
1,4.491954831357823
1,2.9598784612310323
1,2.9130998264815253
-1,-0.8374785590484527
1,5.833672103353085
-1,-0.010485462942567289
1,1.1892410865679102
-1,-0.23064402534020811
1,3.8339107737732565
-1,-0.7318413717010508
1,3.3010565001552856
-1,-1.1176567079612039
1,0.39880778907212067
1,3.3943032349698172
1,1.3135130228020442
-1,-2.9177032577124877
-1,-3.034226570136904
1,3.344090590204081
1,3.275030291856355
1,1.7674501689824242
-1,-1.0849236241527989
-1,-2.1219710064910853
1,0.030268955862450056
1,3.377697720971181
-1,-0.1912627575374431
1,4.932196710880259
1,2.5100477815470814
1,2.3493347375144955
1,0.06664154779165576
-1,-4.9420726782424635
-1,-1.6992352002852293
-1,-1.2521603114429747
1,0.23559425805566853
-1,-3.0554701256503773
1,2.4860862228874474
-1,-3.9880942193032687
-1,-2.153172280274877
1,1.2878854294953035
1,6.615276026182542
1,2.7694191374936787
1,1.9562368884106538
1,2.4022573321439924
1,3.789946694431075
-1,-2.4524364576926385
-1,-1.2187672218718584
-1,-1.3984314280010561
1,3.3638076641820938
1,3.1443026995697614
-1,-2.1855869937502113
1,2.9034207611663443
1,2.3616456353748014
1,4.594003667602031
-1,-0.35248577034032513
1,1.1143236319365681
-1,-0.2914486603943453
1,4.077168139323844
-1,-0.05712545119735084
1,0.8432874014095818
-1,-0.30386491678654265
-1,-0.4918039379735858
-1,-0.1561814824107161
-1,-1.115609292876583
1,2.212366238624039
1,3.4963304068293533
1,1.3815898348228695
1,3.6978864849934685
1,0.8277204717931885
1,2.7756216809542917
1,0.7487295742731489
-1,-0.4401995199875439
1,4.2638419560548675
1,1.3633275981534723
-1,-0.7628695497073207
1,1.1683788365260737
-1,-1.2145936361075111
1,4.347880873094918
1,3.044323400675268
1,0.4458626600613848
1,1.153664117026263
1,1.1418568801300697
1,2.078414611343656
1,3.9623577214452985
1,0.1610392306836469
1,2.310068033259223
1,4.0659806376969065
1,3.7334457938118137
1,1.076720866112799
-1,-2.097444072871188
1,4.799551598808686
1,4.7185030828757615
1,2.8681037449900737
1,2.1893347366172713
-1,-1.0712908756695596
1,4.324870908195061
-1,-3.7899644128447805
1,2.9317090049800187
-1,-2.95671866667583
1,2.7687684738696112
1,2.801254317986436
1,1.1217121573086326
1,2.7180631837499902
1,0.10940847036942432
1,3.922979634297286
1,0.735462382273164
-1,-1.6988616752735157
1,3.314941227991885
1,1.2171130813033313
1,0.029262751043441695
1,1.4070196530949106
1,2.075382609092846
-1,-1.065167593265351
1,0.2867866788140334
1,1.637816001537499
1,0.35618864283090934
-1,-0.38238965801740094
1,2.8432556999427265
1,0.3496120924681171
-1,-3.0235963927175056
1,0.940268782208925
1,0.977642163145981
1,2.0491632683896563
1,2.4106930261440613
1,1.582443252210534
1,1.1876732392301603
1,0.6988045505142229
-1,-0.900879852528092
-1,-0.14457167680837835
1,2.696290453679853
1,0.23333891773429227
-1,-0.34335635962372213
1,3.1873201590556204
1,2.682601341125748
-1,-1.2324601306496679
1,1.3252102715341805
-1,-0.2634325776578037
1,8.929100024237753
-1,-1.0042904405185347
-1,-3.311724509583478
1,1.1512088090731571
1,2.4153489982400926
1,3.142440014374663
-1,-3.182851606931925
-1,-0.06625968600359021
1,0.04211129568458928
-1,-2.0404443186447088
1,1.6501558058947898
1,4.4671131703128575
1,3.918056366637008
1,1.5041345436774372
1,1.4654718356713994
-1,-5.4603486001584765
1,0.17963470667677367
1,2.573403919989743
1,1.9518591071256532
-1,-4.556205461176677
-1,-3.547173267703317
1,1.9060466182584017
1,2.11126751699928
1,0.6723109886591249
-1,-0.9980756993321992
1,1.7875622661725634
1,6.454931750730006
-1,-9.58540249057445
-1,-5.122672686401154
1,0.10749678792634577
1,1.364010902248442
1,0.6392544272124712
1,0.12261792930435657
1,1.138109435571874
1,0.8173907360754692
1,1.5996159756991546
1,0.24766085455734527
-1,-0.6207599141268013
1,1.738485713680644
1,4.958609112087128
1,4.3019747825733
-1,-0.9813784462936473
1,1.7745239009846712
1,4.117245634495349
1,1.9878837669265492
-1,-7.387891588258873
1,2.781919758068873
1,1.899572621184361
1,1.375503893711217
1,3.2837330024984848
1,2.2823377168977017
1,2.9553823344319436
1,2.006930920233173
1,6.325406152099462
1,0.20672153868422444
1,1.6374607968746167
1,0.9863651263953125
1,0.727420772543642
1,2.356691552261742
1,2.5885346963129825
1,1.0973589556630736
1,3.4677348071662455
1,2.4255763298834165
-1,-1.3036184953718484
1,2.509070861902718
-1,-1.0383884152791387
1,1.19437392434593
-1,-6.065696017557534
-1,-0.04962859857604267
1,1.5158711746838376
1,4.481438390300489
-1,-0.33263743286542957
-1,-0.190312247662551
1,3.1224160929855436
1,2.079223064099004
1,1.9494961832271753
1,1.7537747448873977
-1,-0.04094290330816665
1,3.599264928892757
-1,-1.2337031146427881
1,2.4280796020323154
-1,-0.75678809899107
1,3.364669251327315
1,2.307218117763906
1,3.5996568657482078
1,5.362943483816513
1,4.56181908049007
-1,-0.994887606218671
1,1.106792138531785
1,3.2186197595859776
-1,-0.23467658815829495
1,0.41822547479801697
1,1.1549969047915338
1,1.8780916227201678
1,2.8004402305495284
1,1.4611239633397632
1,3.196729497689785
-1,-1.7168111246863227
1,1.2331584835545801
1,1.3236996363675426
1,4.046898343293845
-1,-0.5190113508722418
1,1.4568475911928276
1,0.3916857430980815
-1,-0.6468019605663645
-1,-0.008402581674652618
1,0.9077786968222534
1,0.8301152248929157
1,2.847539053532406
1,2.817828780827458
1,0.971000972809927
1,6.336485830116655
-1,-1.4550948319264145
1,3.4535419292411547
-1,-0.9431416729492902
-1,-1.199679727332073
1,0.7886489755741555
1,3.6426045182194464
-1,-8.019429573048297
1,3.2899388585549785
1,0.6786993309279719
1,1.762001629947353
1,2.280443628186589
-1,-1.6141723361761209
1,4.830482209703185
1,0.13913346915013547
1,5.650662950275266
1,0.6160526264861547
1,2.649824654687819
-1,-1.6728053201643223
-1,-0.8079010865973181
1,0.8172635485060273
1,6.98241404991776
1,5.351923301665506
1,1.3046066250311261
-1,-0.18009297948286368
-1,-2.602252919015862
1,1.731862184844439
1,2.941116497475577
1,0.7612067884641616
-1,-0.028758845675188924
-1,-4.727127639618036
1,5.911827176174147
1,0.8877766207469471
1,0.8311727658430618
1,5.962512256408515
1,1.2606173220724959
1,0.6949897476283055
1,0.6767179678000542
-1,-0.21667654884866705
1,1.4077789999814707
1,6.542086593295751
-1,-0.8450339291038015
1,1.7544307985473406
1,6.232608821376517
